"V1","V2","V3","V4","V5"
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.290649640276472,0.0236412379265803,0.0975312022912786,0.316344525197275,53
0.277307332177512,0.0369441090506868,0.0969032905970665,0.294285321470002,62
0.277307332177512,0.0369441090506868,0.0969032905970665,0.294285321470002,62
0.321030398145446,0.0457413560073076,0.106564274540385,0.492352476655945,55
0.321030398145446,0.0457413560073076,0.106564274540385,0.492352476655945,55
0.321030398145446,0.0457413560073076,0.106564274540385,0.492352476655945,55
0.321030398145446,0.0457413560073076,0.106564274540385,0.492352476655945,55
0.321030398145446,0.0457413560073076,0.106564274540385,0.492352476655945,55
0.321030398145446,0.0457413560073076,0.106564274540385,0.492352476655945,55
0.353534796701603,0.0482630621224485,0.109303456347278,0.503127452981004,53
0.353534796701603,0.0482630621224485,0.109303456347278,0.503127452981004,53
0.353534796701603,0.0482630621224485,0.109303456347278,0.503127452981004,53
0.312279526217731,0.0362413572532901,0.118639142336446,0.616288134403696,64
0.312279526217731,0.0362413572532901,0.118639142336446,0.616288134403696,64
0.312279526217731,0.0362413572532901,0.118639142336446,0.616288134403696,64
0.312279526217731,0.0362413572532901,0.118639142336446,0.616288134403696,64
0.312279526217731,0.0362413572532901,0.118639142336446,0.616288134403696,64
0.312279526217731,0.0362413572532901,0.118639142336446,0.616288134403696,64
0.314061831704341,0.055496655624013,0.135073413038456,0.33209489655363,74
0.337593277494099,0.0758987108789715,0.142491428513087,0.415829654366646,58
0.337593277494099,0.0758987108789715,0.142491428513087,0.415829654366646,58
0.361203311930259,0.0765854923483301,0.126378304601968,0.31435822340919,48
0.361203311930259,0.0765854923483301,0.126378304601968,0.31435822340919,48
0.361203311930259,0.0765854923483301,0.126378304601968,0.31435822340919,48
0.35901955453046,0.0558010490286079,0.117471242453917,0.589730222939477,58
0.35901955453046,0.0558010490286079,0.117471242453917,0.589730222939477,58
0.35901955453046,0.0558010490286079,0.117471242453917,0.589730222939477,58
0.35901955453046,0.0558010490286079,0.117471242453917,0.589730222939477,58
0.304165560467325,0.0474880936304588,0.116612833708865,0.716273339465632,64
0.304165560467325,0.0474880936304588,0.116612833708865,0.716273339465632,64
0.304165560467325,0.0474880936304588,0.116612833708865,0.716273339465632,64
0.304165560467325,0.0474880936304588,0.116612833708865,0.716273339465632,64
0.276931401519315,0.0203882866014014,0.100237916522376,0.513585879172044,76
0.281055755938864,0.0365063640701213,0.0977635479416893,0.627529325539084,74
0.281055755938864,0.0365063640701213,0.0977635479416893,0.627529325539084,74
0.281055755938864,0.0365063640701213,0.0977635479416893,0.627529325539084,74
0.281055755938864,0.0365063640701213,0.0977635479416893,0.627529325539084,74
0.281055755938864,0.0365063640701213,0.0977635479416893,0.627529325539084,74
0.281055755938864,0.0365063640701213,0.0977635479416893,0.627529325539084,74
0.368889955043702,0.0223554632132129,0.107677215475221,0.638747107324018,62
0.357442209423113,0.0289076777295503,0.0937807315650758,0.715413703985681,44
0.357442209423113,0.0289076777295503,0.0937807315650758,0.715413703985681,44
0.348433059832372,0.028319006417528,0.0962499902653889,0.699936947389164,58
0.348433059832372,0.028319006417528,0.0962499902653889,0.699936947389164,58
0.348433059832372,0.028319006417528,0.0962499902653889,0.699936947389164,58
0.334385461796495,0.0280092176948704,0.0933669660528791,0.460619400283812,60
0.334385461796495,0.0280092176948704,0.0933669660528791,0.460619400283812,60
0.334385461796495,0.0280092176948704,0.0933669660528791,0.460619400283812,60
0.296926671603658,0.0308420213181158,0.105057311169746,0.326874320349574,70
0.298037735221553,0.0306878949808231,0.0937170969611732,0.36644248994758,57
0.298037735221553,0.0306878949808231,0.0937170969611732,0.36644248994758,57
0.298037735221553,0.0306878949808231,0.0937170969611732,0.36644248994758,57
0.335451029197555,0.0247741256176416,0.0902597480013469,0.34002214304839,63
0.338538167510546,0.0477299013080502,0.12852733631351,0.36798698527021,74
0.338538167510546,0.0477299013080502,0.12852733631351,0.36798698527021,74
0.338538167510546,0.0477299013080502,0.12852733631351,0.36798698527021,74
0.338538167510546,0.0477299013080502,0.12852733631351,0.36798698527021,74
0.294497874301052,0.0438654546326431,0.123282246144927,0.740470058568068,67
0.294497874301052,0.0438654546326431,0.123282246144927,0.740470058568068,67
0.294497874301052,0.0438654546326431,0.123282246144927,0.740470058568068,67
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
0.285019671366511,0.0402692693595731,0.111128104478909,0.642749209972493,63
