"V1","V2","V3","V4","V5","V6","V7"
0.148626258800107,0.0383639334733839,0.359873851112536,0.144959152823568,0.148975681835569,0.283879317250014,100
0.148626258800107,0.0383639334733839,0.359873851112536,0.144959152823568,0.148975681835569,0.283879317250014,100
0.148626258800107,0.0383639334733839,0.359873851112536,0.144959152823568,0.148975681835569,0.283879317250014,100
0.148626258800107,0.0383639334733839,0.359873851112536,0.144959152823568,0.148975681835569,0.283879317250014,100
0.148626258800107,0.0383639334733839,0.359873851112536,0.144959152823568,0.148975681835569,0.283879317250014,100
0.144092746714308,0.0334468722129415,0.331960594272124,0.189483070957116,0.13126880139669,0.243695411800663,100
0.144092746714308,0.0334468722129415,0.331960594272124,0.189483070957116,0.13126880139669,0.243695411800663,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.160910739543925,0.0663222461751676,0.292259519925058,0.214508638557565,0.143455096938976,0.327478332237964,100
0.129339085997634,0.0472031430345304,0.374667336470863,0.136752469708075,0.150382720329832,0.381548239704737,100
0.142364367042903,0.0559565688918557,0.279589596545012,0.135215886055595,0.118312795640567,0.451252296722558,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.152253238727236,0.0515969760285319,0.247975791569284,0.164123378227622,0.1263526745924,0.34711781213398,100
0.153260727629831,0.0527863682662227,0.267353011484436,0.251712027758113,0.216116025752568,0.18020209728979,100
0.153260727629831,0.0527863682662227,0.267353011484436,0.251712027758113,0.216116025752568,0.18020209728979,100
0.153260727629831,0.0527863682662227,0.267353011484436,0.251712027758113,0.216116025752568,0.18020209728979,100
0.153260727629831,0.0527863682662227,0.267353011484436,0.251712027758113,0.216116025752568,0.18020209728979,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.169896758091936,0.0692792930908929,0.273423032328771,0.296590443082613,0.192637543936339,0.358262182935017,100
0.15745024720546,0.0651456561236845,0.233001581041453,0.328473202437908,0.192094907355941,0.226089953734967,100
0.15745024720546,0.0651456561236845,0.233001581041453,0.328473202437908,0.192094907355941,0.226089953734967,100
0.15745024720546,0.0651456561236845,0.233001581041453,0.328473202437908,0.192094907355941,0.226089953734967,100
0.154765969018247,0.0648195570446628,0.389695527802201,0.264417295944058,0.234635581559191,0.408264352838666,100
0.154765969018247,0.0648195570446628,0.389695527802201,0.264417295944058,0.234635581559191,0.408264352838666,100
0.154765969018247,0.0648195570446628,0.389695527802201,0.264417295944058,0.234635581559191,0.408264352838666,100
0.120204488839909,0.0435596302716516,0.408273343699857,0.232139620777308,0.215039429475202,0.402641542923328,100
0.120204488839909,0.0435596302716516,0.408273343699857,0.232139620777308,0.215039429475202,0.402641542923328,100
0.120204488839909,0.0435596302716516,0.408273343699857,0.232139620777308,0.215039429475202,0.402641542923328,100
0.120204488839909,0.0435596302716516,0.408273343699857,0.232139620777308,0.215039429475202,0.402641542923328,100
0.120204488839909,0.0435596302716516,0.408273343699857,0.232139620777308,0.215039429475202,0.402641542923328,100
0.120204488839909,0.0435596302716516,0.408273343699857,0.232139620777308,0.215039429475202,0.402641542923328,100
