"V1","V2","V3","V4"
0.159450524646077,0.160580961275124,0.0297802098473866,0.15066364181748
0.159450524646077,0.160580961275124,0.0297802098473866,0.15066364181748
0.159450524646077,0.160580961275124,0.0297802098473866,0.15066364181748
0.14574332023859,0.313142828316073,0.043663493884165,0.106913784797881
0.175727298895143,0.24580531599756,0.072522387686656,0.176346768767513
0.175727298895143,0.24580531599756,0.072522387686656,0.176346768767513
0.175727298895143,0.24580531599756,0.072522387686656,0.176346768767513
0.175727298895143,0.24580531599756,0.072522387686656,0.176346768767513
0.170091635494343,0.0547221733171711,0.0195390324854318,0.0902363258959357
0.170091635494343,0.0547221733171711,0.0195390324854318,0.0902363258959357
0.170091635494343,0.0547221733171711,0.0195390324854318,0.0902363258959357
0.170091635494343,0.0547221733171711,0.0195390324854318,0.0902363258959357
0.170091635494343,0.0547221733171711,0.0195390324854318,0.0902363258959357
0.224803117761565,0.206950416432158,0.0734475146903806,0.234013855177658
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.200167376362113,0.182925440441635,0.0647517990802193,0.116826224558417
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.209605381854582,0.193864335443078,0.0666320781985042,0.147900706515699
0.23202564660525,0.0934751949487762,0.0566903208150759,0.325386072527673
0.23202564660525,0.0934751949487762,0.0566903208150759,0.325386072527673
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.201231020458784,0.0633252602381707,0.047367611883615,0.133918887583409
0.185263870441414,0.088917990099995,0.0400743489174638,0.0275245458230683
0.185263870441414,0.088917990099995,0.0400743489174638,0.0275245458230683
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.17641854106472,0.0433535041773051,0.0164319157309067,0.0797298187219564
0.196754901014108,0.398536883461438,0.0814275327452389,0.327002288885492
0.196754901014108,0.398536883461438,0.0814275327452389,0.327002288885492
0.196754901014108,0.398536883461438,0.0814275327452389,0.327002288885492
0.196754901014108,0.398536883461438,0.0814275327452389,0.327002288885492
0.196754901014108,0.398536883461438,0.0814275327452389,0.327002288885492
