"V1","V2"
0.170865147962344,0.0537562783063612
0.170865147962344,0.0537562783063612
0.170865147962344,0.0537562783063612
0.170865147962344,0.0537562783063612
0.170865147962344,0.0537562783063612
0.203243152830762,0.0759360278369007
0.131679348738754,0.11886635686622
0.131679348738754,0.11886635686622
0.131679348738754,0.11886635686622
0.131679348738754,0.11886635686622
0.131679348738754,0.11886635686622
0.131679348738754,0.11886635686622
0.148407778256152,0.0783854060749706
0.163675169706998,0.0858873652764693
0.157619332957191,0.0817509452873397
0.157619332957191,0.0817509452873397
0.126064647966477,0.0902964444091232
0.126064647966477,0.0902964444091232
0.126064647966477,0.0902964444091232
0.126064647966477,0.0902964444091232
0.0772363924613942,0.0798081780532955
0.0772363924613942,0.0798081780532955
0.0843016010204622,0.0668236365012265
0.130141256075146,0.0850235527912129
0.0646489113835193,0.0629545773719997
0.0646489113835193,0.0629545773719997
0.0646489113835193,0.0629545773719997
0.108442198624547,0.0617795134939922
0.108442198624547,0.0617795134939922
0.108442198624547,0.0617795134939922
0.0927884147359077,0.0686218803790386
0.0927884147359077,0.0686218803790386
0.0927884147359077,0.0686218803790386
0.116720210855967,0.0747630098667667
0.0993643313140178,0.1014425298026
0.0993643313140178,0.1014425298026
0.089672012200441,0.0768471149901349
0.089672012200441,0.0768471149901349
0.089672012200441,0.0768471149901349
0.089672012200441,0.0768471149901349
0.089672012200441,0.0768471149901349
0.089672012200441,0.0768471149901349
0.089672012200441,0.0768471149901349
0.0771709621001089,0.0528538613575153
0.0771709621001089,0.0528538613575153
0.0771709621001089,0.0528538613575153
0.112452780118436,0.0505339407752003
0.112452780118436,0.0505339407752003
0.105832737950808,0.0396399303114769
0.105832737950808,0.0396399303114769
0.14770782446511,0.0825175868635199
0.0797207290033984,0.0728568817243231
0.0797207290033984,0.0728568817243231
0.0797207290033984,0.0728568817243231
0.0937010905316513,0.0646596994878893
0.0937010905316513,0.0646596994878893
0.0937010905316513,0.0646596994878893
0.0937010905316513,0.0646596994878893
0.0903907157559777,0.0935459096285049
0.105630169548326,0.0654187426998094
0.105630169548326,0.0654187426998094
0.105630169548326,0.0654187426998094
0.0870995194041333,0.101710023371592
0.0870995194041333,0.101710023371592
0.0891258009421446,0.0470672752867977
0.112430988730517,0.0523407577643295
0.112430988730517,0.0523407577643295
0.112430988730517,0.0523407577643295
0.112430988730517,0.0523407577643295
0.112430988730517,0.0523407577643295
0.114088538969061,0.0510519145368142
0.114088538969061,0.0510519145368142
0.114088538969061,0.0510519145368142
0.0631459256677631,0.0791765660287701
0.0899003566806461,0.12159374200709
0.0899003566806461,0.12159374200709
0.106986794342355,0.124350813108362
0.106986794342355,0.124350813108362
0.106986794342355,0.124350813108362
0.106986794342355,0.124350813108362
0.104534310964523,0.121708109841124
0.0703987915148006,0.0914332400223661
0.0703987915148006,0.0914332400223661
0.0703987915148006,0.0914332400223661
0.140348956964686,0.0604485919447042
0.160863980204318,0.13842252765653
0.182265750754208,0.0763585332795735
0.151747645387865,0.0946269684126562
0.151747645387865,0.0946269684126562
0.151747645387865,0.0946269684126562
0.151747645387865,0.0946269684126562
0.151747645387865,0.0946269684126562
0.151747645387865,0.0946269684126562
0.151747645387865,0.0946269684126562
0.137776215409818,0.0671796401006027
0.153464560811547,0.145805005952115
0.113239415523242,0.124134306808983
0.120357491892596,0.128677989248199
0.132471256845662,0.136083168363052
0.163672783358619,0.136395395648824
0.163672783358619,0.136395395648824
0.163672783358619,0.136395395648824
0.163672783358619,0.136395395648824
0.117717877440096,0.15922893245327
0.14395809530842,0.164654427279825
0.14395809530842,0.164654427279825
0.138720819344295,0.127835287006554
0.138720819344295,0.127835287006554
0.138720819344295,0.127835287006554
0.103086017613388,0.110550383465515
0.103086017613388,0.110550383465515
0.116416811258341,0.0958996719839899
0.116416811258341,0.0958996719839899
0.124469131506372,0.0959781736422538
0.122094153856573,0.0939530926554169
0.122094153856573,0.0939530926554169
0.122094153856573,0.0939530926554169
0.079313394065871,0.0957787405967599
0.0719364563462316,0.0600948662733402
0.0719364563462316,0.0600948662733402
0.0719364563462316,0.0600948662733402
0.0719364563462316,0.0600948662733402
0.0719364563462316,0.0600948662733402
0.0719364563462316,0.0600948662733402
0.0916363313722783,0.047142545645491
0.0916363313722783,0.047142545645491
0.0916363313722783,0.047142545645491
0.0916363313722783,0.047142545645491
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0933472827390267,0.0402777438934296
0.0997691243450596,0.125284740076968
0.068691961347456,0.075963468820275
0.068691961347456,0.075963468820275
0.068691961347456,0.075963468820275
0.068691961347456,0.075963468820275
0.14655864995547,0.0952131261745777
0.130866569148591,0.113055367114816
0.117268434038249,0.112420150132721
0.117268434038249,0.112420150132721
0.117268434038249,0.112420150132721
0.122760916873749,0.140296461435458
0.122760916873749,0.140296461435458
0.122760916873749,0.140296461435458
0.125474654138776,0.141326321571045
0.125474654138776,0.141326321571045
0.127242867452451,0.0924533394414958
0.11395768106785,0.0830257003196962
0.11395768106785,0.0830257003196962
0.102671442811072,0.0824384185492605
0.102671442811072,0.0824384185492605
0.102671442811072,0.0824384185492605
0.102671442811072,0.0824384185492605
0.102671442811072,0.0824384185492605
0.118205804311414,0.0882317061125872
0.0872976643039615,0.0638415865888863
0.0872976643039615,0.0638415865888863
0.0872976643039615,0.0638415865888863
0.105049022706098,0.0944271957890369
0.0914203784606416,0.0608464943338412
0.0914203784606416,0.0608464943338412
0.0914203784606416,0.0608464943338412
0.0914203784606416,0.0608464943338412
0.0914203784606416,0.0608464943338412
0.0914203784606416,0.0608464943338412
0.0744140655657293,0.0575397363519317
0.0950019620327426,0.0594429286688863
0.120657653862468,0.0884402254944086
0.107470280026969,0.0741401741761726
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.0910078301064917,0.0754963175290966
0.10162025898371,0.126800362330957
0.10162025898371,0.126800362330957
0.10162025898371,0.126800362330957
0.0891264306302954,0.0829516916761856
0.0891264306302954,0.0829516916761856
0.0892859236152135,0.062822358873039
0.109898738792437,0.0718888308089247
0.109898738792437,0.0718888308089247
0.109898738792437,0.0718888308089247
0.109898738792437,0.0718888308089247
0.109898738792437,0.0718888308089247
0.112067128417172,0.073246849793431
0.112067128417172,0.073246849793431
0.112067128417172,0.073246849793431
0.112067128417172,0.073246849793431
0.114138539544103,0.0984236798826425
0.114138539544103,0.0984236798826425
0.114138539544103,0.0984236798826425
0.121247268369314,0.107629219904102
0.121247268369314,0.107629219904102
0.132778756727417,0.115964648216196
0.144768908643171,0.105822504736213
0.123446931619742,0.0878596994398587
0.153574459899936,0.0621019152618184
0.153574459899936,0.0621019152618184
0.149402385479603,0.0732162506825243
0.149402385479603,0.0732162506825243
0.195495539247296,0.0921641728897628
0.195495539247296,0.0921641728897628
0.195495539247296,0.0921641728897628
0.133679412143812,0.0390632532693203
0.117125964652839,0.0963523164318341
0.117125964652839,0.0963523164318341
0.133687002601369,0.0806996598764299
0.133687002601369,0.0806996598764299
0.133687002601369,0.0806996598764299
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.111798291296858,0.0868103777079791
0.141072427341004,0.0688354669399496
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.100905029303587,0.0688310343869637
0.126632265828264,0.10383809776408
0.126632265828264,0.10383809776408
0.126632265828264,0.10383809776408
0.126632265828264,0.10383809776408
0.126632265828264,0.10383809776408
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.140635407767269,0.0613027052859967
0.147187887787214,0.112475215894103
0.147187887787214,0.112475215894103
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.119625023791379,0.122912721339826
0.11502280399637,0.0906529427018352
0.11502280399637,0.0906529427018352
0.11502280399637,0.0906529427018352
0.118429953315254,0.0949178528634774
0.118429953315254,0.0949178528634774
0.118429953315254,0.0949178528634774
0.118429953315254,0.0949178528634774
0.118429953315254,0.0949178528634774
0.118429953315254,0.0949178528634774
0.0835752892203377,0.0515122195560085
0.0835752892203377,0.0515122195560085
0.0835752892203377,0.0515122195560085
0.0835752892203377,0.0515122195560085
0.110293669048227,0.0744520039891598
0.110293669048227,0.0744520039891598
0.0814618818445666,0.0474309029989862
0.0814618818445666,0.0474309029989862
0.0814618818445666,0.0474309029989862
0.0910589439684682,0.0920349291700087
0.0910589439684682,0.0920349291700087
0.0910589439684682,0.0920349291700087
0.0910589439684682,0.0920349291700087
0.0910589439684682,0.0920349291700087
0.0910589439684682,0.0920349291700087
0.0910589439684682,0.0920349291700087
0.0671936079364203,0.0874363825826347
0.0671936079364203,0.0874363825826347
0.0671936079364203,0.0874363825826347
0.0671936079364203,0.0874363825826347
0.0828597469091899,0.0329583439575898
0.0738264328535883,0.0505077061842391
0.0738264328535883,0.0505077061842391
0.0836591314830429,0.0581604801604324
0.0836591314830429,0.0581604801604324
0.0836591314830429,0.0581604801604324
0.0836591314830429,0.0581604801604324
0.0836591314830429,0.0581604801604324
0.0836591314830429,0.0581604801604324
0.100941770568834,0.0455994320946678
0.092368198383948,0.111556405128753
0.092368198383948,0.111556405128753
0.089260289972808,0.101329508849145
0.089260289972808,0.101329508849145
0.089260289972808,0.101329508849145
0.089260289972808,0.101329508849145
0.107757331935791,0.100895919005693
0.107757331935791,0.100895919005693
0.107757331935791,0.100895919005693
0.107757331935791,0.100895919005693
0.11308262321412,0.0799876898663818
0.11308262321412,0.0799876898663818
0.11308262321412,0.0799876898663818
0.11308262321412,0.0799876898663818
0.120321755824339,0.0749191883153757
0.164712963591266,0.101195142061212
0.125609665274433,0.100788741788841
0.0866777785382083,0.10824705431755
0.0866777785382083,0.10824705431755
0.0866777785382083,0.10824705431755
0.0866777785382083,0.10824705431755
0.134986793968751,0.0799971293532165
0.134986793968751,0.0799971293532165
0.134986793968751,0.0799971293532165
0.142986747160707,0.124281303518709
0.142986747160707,0.124281303518709
0.0887796131347511,0.0805569185438205
0.0887796131347511,0.0805569185438205
0.0887796131347511,0.0805569185438205
0.0887796131347511,0.0805569185438205
0.112020494275019,0.115040521450997
0.112020494275019,0.115040521450997
0.112020494275019,0.115040521450997
0.112020494275019,0.115040521450997
0.112020494275019,0.115040521450997
0.0812254476750739,0.0782753767363566
0.0738451306660711,0.0617017943023424
0.0738451306660711,0.0617017943023424
0.1183879731978,0.0673610437065204
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
0.0905357805310407,0.104526417392699
